incidnt_num,category,descript,day_of_week,date,time,pd_district,resolution,address,lon,lat,location,id
1.31021573E8,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,11/19/2013 08:00:00 AM +0000,09:00,TARAVAL,NONE,2600 Block of 21ST AV,-122.477660235761,37.7384859139482,"(37.7384859139482, -122.477660235761)",23857
1.40017838E8,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,01/07/2014 08:00:00 AM +0000,02:00,TARAVAL,NONE,800 Block of GRAFTON AV,-122.461608957944,37.7201246629729,"(37.7201246629729, -122.461608957944)",8251
1.30939991E8,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Tuesday,11/05/2013 08:00:00 AM +0000,13:00,RICHMOND,NONE,2800 Block of CALIFORNIA ST,-122.440834914135,37.78812869071,"(37.78812869071, -122.440834914135)",28925
1.36211575E8,NON-CRIMINAL,LOST PROPERTY,Sunday,11/10/2013 08:00:00 AM +0000,18:23,TARAVAL,NONE,0 Block of HARDING RD,-122.49345810075,37.724820185078,"(37.724820185078, -122.49345810075)",27055
1.30935795E8,NON-CRIMINAL,FOUND PROPERTY,Monday,11/04/2013 08:00:00 AM +0000,01:00,NORTHERN,UNFOUNDED,0 Block of CLEARY CT,-122.426861252885,37.7840722696927,"(37.7840722696927, -122.426861252885)",28951
1.40035818E8,BURGLARY,"BURGLARY OF STORE, UNLAWFUL ENTRY",Monday,01/13/2014 08:00:00 AM +0000,14:30,CENTRAL,"ARREST, BOOKED",1300 Block of STOCKTON ST,-122.408665533952,37.798057350465,"(37.798057350465, -122.408665533952)",6414
1.30980267E8,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,11/14/2013 08:00:00 AM +0000,20:00,MISSION,UNFOUNDED,21ST ST / SOUTH VAN NESS AV,-122.416720982004,37.7571677817188,"(37.7571677817188, -122.416720982004)",25467
1.40013284E8,LARCENY/THEFT,GRAND THEFT FROM PERSON,Sunday,01/05/2014 08:00:00 AM +0000,14:15,SOUTHERN,NONE,NEWMONTGOMERY ST / MISSION ST,-122.40050441968,37.7874513289662,"(37.7874513289662, -122.40050441968)",8968
1.31005715E8,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Wednesday,11/27/2013 08:00:00 AM +0000,19:01,PARK,"ARREST, BOOKED",HAIGHT ST / STANYAN ST,-122.45353456066,37.7691662978052,"(37.7691662978052, -122.45353456066)",21066
1.40030846E8,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,01/11/2014 08:00:00 AM +0000,14:00,MISSION,PSYCHOPATHIC CASE,1500 Block of 15TH ST,-122.418337885238,37.7667305167944,"(37.7667305167944, -122.418337885238)",6919
1.40043065E8,NON-CRIMINAL,"AIDED CASE, INJURED PERSON",Wednesday,01/15/2014 08:00:00 AM +0000,17:56,MISSION,NONE,4000 Block of 18TH ST,-122.434980582728,37.760999356825,"(37.760999356825, -122.434980582728)",5683
1.31062129E8,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,12/13/2013 08:00:00 AM +0000,00:30,INGLESIDE,NONE,4400 Block of MISSION ST,-122.433591682442,37.7263438709681,"(37.7263438709681, -122.433591682442)",15883
1.31020901E8,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,12/03/2013 08:00:00 AM +0000,16:37,MISSION,"ARREST, BOOKED",0 Block of HOFF ST,-122.420561385479,37.7643144633634,"(37.7643144633634, -122.420561385479)",19202
1.40059567E8,PROSTITUTION,PIMPING,Tuesday,01/21/2014 08:00:00 AM +0000,04:18,MISSION,"ARREST, BOOKED",20TH ST / FOLSOM ST,-122.414693065257,37.7588955947572,"(37.7588955947572, -122.414693065257)",3551
1.30987611E8,WARRANTS,WARRANT ARREST,Thursday,11/21/2013 08:00:00 AM +0000,16:22,PARK,"ARREST, BOOKED",HAIGHT ST / BELVEDERE ST,-122.449647662955,37.7696619195846,"(37.7696619195846, -122.449647662955)",23062
1.40084724E8,WARRANTS,ENROUTE TO ADULT AUTHORITY,Wednesday,01/29/2014 08:00:00 AM +0000,00:17,MISSION,"ARREST, BOOKED",17TH ST / TREAT AV,-122.413591695561,37.7638222259421,"(37.7638222259421, -122.413591695561)",763
1.30926368E8,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,11/01/2013 07:00:00 AM +0000,00:22,NORTHERN,"ARREST, CITED",1200 Block of POLK ST,-122.420080008974,37.7877692102847,"(37.7877692102847, -122.420080008974)",29911
1.30991941E8,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,11/22/2013 08:00:00 AM +0000,20:00,NORTHERN,NONE,LYON ST / BAY ST,-122.447821446662,37.8016306398067,"(37.8016306398067, -122.447821446662)",22757
1.40013999E8,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Sunday,01/05/2014 08:00:00 AM +0000,14:45,CENTRAL,NONE,1400 Block of SACRAMENTO ST,-122.416548542999,37.7920211299338,"(37.7920211299338, -122.416548542999)",9033
1.40040146E8,LARCENY/THEFT,GRAND THEFT BICYCLE,Tuesday,01/14/2014 08:00:00 AM +0000,20:00,CENTRAL,NONE,STOCKTON ST / PINE ST,-122.40734222874,37.7912964515689,"(37.7912964515689, -122.40734222874)",6132
1.40052458E8,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Saturday,01/18/2014 08:00:00 AM +0000,14:58,TENDERLOIN,"ARREST, BOOKED",300 Block of TURK ST,-122.414593968095,37.7826909819055,"(37.7826909819055, -122.414593968095)",4472
1.3093825E8,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,11/04/2013 08:00:00 AM +0000,15:00,RICHMOND,NONE,900 Block of BALBOA ST,-122.468777906148,37.7770497666197,"(37.7770497666197, -122.468777906148)",29168
1.40053779E8,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,01/18/2014 08:00:00 AM +0000,00:01,BAYVIEW,PSYCHOPATHIC CASE,300 Block of MISSOURI ST,-122.396307497413,37.7617153345403,"(37.7617153345403, -122.396307497413)",4647
1.40062184E8,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Tuesday,01/21/2014 08:00:00 AM +0000,22:20,TENDERLOIN,"ARREST, BOOKED",300 Block of EDDY ST,-122.41318037081,37.7838924432328,"(37.7838924432328, -122.41318037081)",3539
1.30954632E8,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Sunday,11/10/2013 08:00:00 AM +0000,20:50,CENTRAL,"ARREST, BOOKED",HYDE ST / GEARY ST,-122.416452065595,37.7863086885804,"(37.7863086885804, -122.416452065595)",26986
1.30931408E8,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Saturday,11/02/2013 07:00:00 AM +0000,13:56,INGLESIDE,"ARREST, BOOKED",100 Block of BEMIS ST,-122.430649140525,37.7372164347157,"(37.7372164347157, -122.430649140525)",29628
1.31005163E8,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,11/27/2013 08:00:00 AM +0000,15:44,CENTRAL,"ARREST, CITED",2100 Block of JONES ST,-122.416112788643,37.8006707708064,"(37.8006707708064, -122.416112788643)",21092
1.40023976E8,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Thursday,01/09/2014 08:00:00 AM +0000,08:21,RICHMOND,"ARREST, BOOKED",3500 Block of CALIFORNIA ST,-122.452070364194,37.7865449260941,"(37.7865449260941, -122.452070364194)",7701
1.30966405E8,OTHER OFFENSES,CONSPIRACY,Thursday,11/14/2013 08:00:00 AM +0000,15:47,TENDERLOIN,"ARREST, BOOKED",OFARRELL ST / JONES ST,-122.412970537591,37.7857883766888,"(37.7857883766888, -122.412970537591)",25576
1.30959999E8,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Tuesday,11/12/2013 08:00:00 AM +0000,16:53,BAYVIEW,NONE,2500 Block of GRIFFITH ST,-122.386648461578,37.7190478012759,"(37.7190478012759, -122.386648461578)",26474
1.31089775E8,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,12/25/2013 08:00:00 AM +0000,23:00,TARAVAL,NONE,200 Block of MONCADA WY,-122.469248798595,37.7282458834696,"(37.7282458834696, -122.469248798595)",12423
1.31025597E8,MISSING PERSON,MISSING ADULT,Wednesday,12/04/2013 08:00:00 AM +0000,15:00,MISSION,LOCATED,2800 Block of MISSION ST,-122.418347187568,37.7516486298922,"(37.7516486298922, -122.418347187568)",18720
1.40014862E8,ASSAULT,THREATS AGAINST LIFE,Monday,01/06/2014 08:00:00 AM +0000,10:28,BAYVIEW,"ARREST, BOOKED",200 Block of ELMIRA ST,-122.403429367149,37.7342872500093,"(37.7342872500093, -122.403429367149)",8812
1.31012312E8,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE,Saturday,11/30/2013 08:00:00 AM +0000,17:16,TARAVAL,NONE,3200 Block of 20TH AV,-122.476011600296,37.7290910125539,"(37.7290910125539, -122.476011600296)",19965
1.31043771E8,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,11/28/2013 08:00:00 AM +0000,00:01,CENTRAL,NONE,0 Block of DERBY ST,-122.411153153347,37.7873082895489,"(37.7873082895489, -122.411153153347)",20815
1.31016041E8,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,11/29/2013 08:00:00 AM +0000,19:00,CENTRAL,NONE,POWELL ST / FILBERT ST,-122.411023136542,37.8011696432501,"(37.8011696432501, -122.411023136542)",20343
1.31006854E8,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,11/27/2013 08:00:00 AM +0000,13:00,INGLESIDE,NONE,0 Block of MELROSE AV,-122.444251880045,37.7337017919175,"(37.7337017919175, -122.444251880045)",21003
1.30938802E8,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Tuesday,11/05/2013 08:00:00 AM +0000,11:20,TENDERLOIN,NONE,EDDY ST / MASON ST,-122.409313111431,37.7843478513151,"(37.7843478513151, -122.409313111431)",28882
1.30950828E8,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,11/07/2013 08:00:00 AM +0000,22:00,SOUTHERN,NONE,KATE ST / BRYANT ST,-122.406360468337,37.7730097038776,"(37.7730097038776, -122.406360468337)",28173
1.36212965E8,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,11/07/2013 08:00:00 AM +0000,13:45,CENTRAL,NONE,400 Block of CALIFORNIA ST,-122.402195741218,37.7928906167285,"(37.7928906167285, -122.402195741218)",28203
1.40018488E8,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Tuesday,12/31/2013 08:00:00 AM +0000,09:00,BAYVIEW,NONE,23RD ST / ILLINOIS ST,-122.387067977547,37.7554460266182,"(37.7554460266182, -122.387067977547)",10537
1.40006518E8,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Thursday,01/02/2014 08:00:00 AM +0000,16:00,RICHMOND,NONE,800 Block of 28TH AV,-122.483239762722,37.7736778290797,"(37.7736778290797, -122.483239762722)",9917
1.46014159E8,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/11/2014 08:00:00 AM +0000,19:45,MISSION,NONE,25TH ST / GRANDVIEW AV,-122.442598900569,37.7491597815686,"(37.7491597815686, -122.442598900569)",7033
1.40068596E8,DRUG/NARCOTIC,TRANSPORTATION OF METH-AMPHETAMINE,Thursday,01/23/2014 08:00:00 AM +0000,23:25,INGLESIDE,"ARREST, BOOKED",300 Block of ALEMANY BL,-122.410896560914,37.7347399113677,"(37.7347399113677, -122.410896560914)",2832
1.40090856E8,OTHER OFFENSES,INDECENT EXPOSURE,Friday,01/31/2014 08:00:00 AM +0000,06:45,CENTRAL,NONE,500 Block of COMMERCIAL ST,-122.40245400167,37.7941804323514,"(37.7941804323514, -122.40245400167)",96
1.31088244E8,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Friday,12/27/2013 08:00:00 AM +0000,21:45,NORTHERN,"ARREST, BOOKED",1100 Block of CHESTNUT ST,-122.422796508032,37.8024159104664,"(37.8024159104664, -122.422796508032)",12150
1.31000339E8,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Monday,11/25/2013 08:00:00 AM +0000,21:03,SOUTHERN,NONE,500 Block of NATOMA ST,-122.408950001172,37.7792334345707,"(37.7792334345707, -122.408950001172)",21839
1.3097803E8,FRAUD,"CREDIT CARD, THEFT BY USE OF",Monday,11/18/2013 08:00:00 AM +0000,13:00,PARK,NONE,100 Block of MUSEUM WY,-122.438955216834,37.7640585234883,"(37.7640585234883, -122.438955216834)",24052
1.30945807E8,LARCENY/THEFT,PETTY THEFT BICYCLE,Thursday,11/07/2013 08:00:00 AM +0000,14:30,MISSION,NONE,17TH ST / VALENCIA ST,-122.421733767763,37.7632996945938,"(37.7632996945938, -122.421733767763)",27908
1.40046445E8,FORGERY/COUNTERFEITING,"CHECKS, MAKE OR PASS FICTITIOUS",Thursday,01/16/2014 08:00:00 AM +0000,16:08,BAYVIEW,"ARREST, BOOKED",16TH ST / OWENS ST,-122.39266866531,37.7666926998245,"(37.7666926998245, -122.39266866531)",5260
1.30988722E8,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,11/21/2013 08:00:00 AM +0000,18:30,TARAVAL,NONE,600 Block of LINCOLN WY,-122.464339388475,37.7661235368824,"(37.7661235368824, -122.464339388475)",23196
1.3105474E8,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Sunday,12/15/2013 08:00:00 AM +0000,19:00,MISSION,NONE,1000 Block of POTRERO AV,-122.406656623063,37.7568256145423,"(37.7568256145423, -122.406656623063)",15162
1.46013139E8,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/18/2014 08:00:00 AM +0000,22:30,SOUTHERN,NONE,HARRISON ST / 7TH ST,-122.406300138733,37.7755131129937,"(37.7755131129937, -122.406300138733)",4521
1.30940813E8,WEAPON LAWS,LOITERING WHILE CARRYING CONCEALED WEAPON,Wednesday,11/06/2013 08:00:00 AM +0000,00:32,MISSION,"ARREST, CITED",2000 Block of MISSION ST,-122.41961565927,37.7640280151943,"(37.7640280151943, -122.41961565927)",28302
1.31044995E8,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,12/12/2013 08:00:00 AM +0000,12:59,SOUTHERN,"ARREST, CITED",MARKET ST / 10TH ST,-122.417504703145,37.7765400380328,"(37.7765400380328, -122.417504703145)",16332
1.40053672E8,OTHER OFFENSES,CONSPIRACY,Saturday,01/18/2014 08:00:00 AM +0000,22:29,TENDERLOIN,"ARREST, BOOKED",100 Block of LEAVENWORTH ST,-122.41395103077,37.7820551023039,"(37.7820551023039, -122.41395103077)",4460
1.40028904E8,WARRANTS,WARRANT ARREST,Friday,01/10/2014 08:00:00 AM +0000,19:28,BAYVIEW,"ARREST, BOOKED",1200 Block of PENNSYLVANIA AV,-122.39251860068,37.7509300648866,"(37.7509300648866, -122.39251860068)",7227
1.3105796E8,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Monday,12/16/2013 08:00:00 AM +0000,21:48,SOUTHERN,NONE,200 Block of 10TH ST,-122.42633468426,37.7420757450809,"(37.7420757450809, -122.42633468426)",14817
1.3098833E8,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,11/20/2013 08:00:00 AM +0000,18:15,TENDERLOIN,NONE,LEAVENWORTH ST / GOLDEN GATE AV,-122.413869632554,37.7818621883021,"(37.7818621883021, -122.413869632554)",23428
1.30987774E8,FORGERY/COUNTERFEITING,"COUNTERFEITING, POSSESSION COINS OR NOTES",Thursday,11/21/2013 08:00:00 AM +0000,16:34,INGLESIDE,PROSECUTED BY OUTSIDE AGENCY,3300 Block of MISSION ST,-122.421607115588,37.7430114795183,"(37.7430114795183, -122.421607115588)",23136
1.40017082E8,ROBBERY,ROBBERY ON THE STREET WITH A KNIFE,Monday,01/06/2014 08:00:00 AM +0000,22:40,PARK,NONE,100 Block of CORBETT AV,-122.44207522624,37.7615640194293,"(37.7615640194293, -122.44207522624)",8643
1.31093572E8,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Sunday,12/29/2013 08:00:00 AM +0000,21:50,SOUTHERN,NONE,1500 Block of MISSION ST,-122.41844025007,37.7732542170018,"(37.7732542170018, -122.41844025007)",11133
1.36231608E8,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,12/07/2013 08:00:00 AM +0000,18:05,NORTHERN,NONE,500 Block of FRANKLIN ST,-122.421855145894,37.7794676352457,"(37.7794676352457, -122.421855145894)",17686
1.46017244E8,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,01/23/2014 08:00:00 AM +0000,22:00,NORTHERN,NONE,MYRTLE ST / POLK ST,-122.419641420429,37.7854327313928,"(37.7854327313928, -122.419641420429)",2947
1.46004934E8,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,01/06/2014 08:00:00 AM +0000,20:00,NORTHERN,NONE,VANNESS AV / OLIVE ST,-122.421096796936,37.7842937802977,"(37.7842937802977, -122.421096796936)",8535
1.40054595E8,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Sunday,01/19/2014 08:00:00 AM +0000,01:00,CENTRAL,NONE,1400 Block of GRANT AV,-122.407424155407,37.8000373833685,"(37.8000373833685, -122.407424155407)",4074
1.40070808E8,WARRANTS,ENROUTE TO DEPARTMENT OF CORRECTIONS,Friday,01/24/2014 08:00:00 AM +0000,15:21,MISSION,"ARREST, BOOKED",2400 Block of MARKET ST,-122.43514500516,37.7625616165414,"(37.7625616165414, -122.43514500516)",2385
1.31089123E8,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,12/27/2013 08:00:00 AM +0000,20:00,MISSION,NONE,4400 Block of 23RD ST,-122.442012750817,37.7525247618896,"(37.7525247618896, -122.442012750817)",11878
1.40011313E8,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Saturday,01/04/2014 08:00:00 AM +0000,18:10,SOUTHERN,"ARREST, CITED",700 Block of MISSION ST,-122.403890223654,37.784623766879,"(37.784623766879, -122.403890223654)",9317
1.30985875E8,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,11/21/2013 08:00:00 AM +0000,07:30,INGLESIDE,"ARREST, CITED",GENEVA AV / PRAGUE ST,-122.431928011089,37.712767884821,"(37.712767884821, -122.431928011089)",22949
1.40011523E8,NON-CRIMINAL,AIDED CASE,Saturday,01/04/2014 08:00:00 AM +0000,21:28,MISSION,NONE,2000 Block of MISSION ST,-122.419600224041,37.7638676440328,"(37.7638676440328, -122.419600224041)",9143
1.40040685E8,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Wednesday,01/15/2014 08:00:00 AM +0000,00:24,MISSION,"ARREST, BOOKED",1700 Block of MISSION ST,-122.420143179087,37.768592034996,"(37.768592034996, -122.420143179087)",5795
1.40074731E8,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Saturday,01/25/2014 08:00:00 AM +0000,20:23,RICHMOND,"ARREST, BOOKED",LAKE ST / 17TH AV,-122.476575644906,37.7861264281348,"(37.7861264281348, -122.476575644906)",1988
1.40078852E8,BURGLARY,"BURGLARY,RESIDENCE UNDER CONSTRT, FORCIBLE ENTRY",Friday,01/24/2014 08:00:00 AM +0000,09:00,INGLESIDE,NONE,100 Block of COLERIDGE ST,-122.419596606733,37.7439737960942,"(37.7439737960942, -122.419596606733)",2648
1.40088356E8,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,01/24/2014 08:00:00 AM +0000,14:10,MISSION,JUVENILE CITED,1200 Block of NOE ST,-122.431728857221,37.7495038707695,"(37.7495038707695, -122.431728857221)",2521
1.31064749E8,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,12/19/2013 08:00:00 AM +0000,05:52,NORTHERN,NONE,500 Block of OCTAVIA ST,-122.424550518767,37.777003053822,"(37.777003053822, -122.424550518767)",13780
1.36227776E8,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,11/28/2013 08:00:00 AM +0000,18:00,BAYVIEW,NONE,1200 Block of INDIANA ST,-122.390870600813,37.7551039088868,"(37.7551039088868, -122.390870600813)",20627
1.4000632E8,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,01/03/2014 08:00:00 AM +0000,01:59,SOUTHERN,NONE,1500 Block of MARKET ST,-122.419060136066,37.7752556016414,"(37.7752556016414, -122.419060136066)",9685
1.31014465E8,FRAUD,"CREDIT CARD, THEFT BY USE OF",Friday,11/29/2013 08:00:00 AM +0000,13:00,SOUTHERN,NONE,800 Block of MARKET ST,-122.407036790381,37.78475328357,"(37.78475328357, -122.407036790381)",20452
1.30986237E8,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Wednesday,11/20/2013 08:00:00 AM +0000,15:00,MISSION,NONE,400 Block of VALENCIA ST,-122.422051268983,37.7661607864442,"(37.7661607864442, -122.422051268983)",23278
1.31004002E8,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Saturday,11/23/2013 08:00:00 AM +0000,02:30,CENTRAL,NONE,HYDE ST / WASHINGTON ST,-122.41794044472,37.7936819085763,"(37.7936819085763, -122.41794044472)",22413
1.31070893E8,MISSING PERSON,FOUND PERSON,Friday,12/20/2013 08:00:00 AM +0000,11:00,SOUTHERN,LOCATED,100 Block of THE EMBARCADEROSOUTH ST,-122.392511886333,37.7937269260831,"(37.7937269260831, -122.392511886333)",13667
1.31054477E8,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,12/15/2013 08:00:00 AM +0000,21:59,SOUTHERN,NONE,300 Block of RITCH ST,-122.394235289952,37.7791330378263,"(37.7791330378263, -122.394235289952)",15341
1.40023095E8,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Saturday,01/04/2014 08:00:00 AM +0000,17:30,SOUTHERN,NONE,5TH ST / MARKET ST,-122.408068345148,37.7839916768161,"(37.7839916768161, -122.408068345148)",9331
1.31056627E8,OTHER OFFENSES,TRAFFIC VIOLATION,Monday,12/16/2013 08:00:00 AM +0000,14:00,SOUTHERN,"ARREST, BOOKED",0 Block of 9TH ST,-122.414767125359,37.7763209931387,"(37.7763209931387, -122.414767125359)",14865
1.36219121E8,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,11/21/2013 08:00:00 AM +0000,19:30,TARAVAL,NONE,2600 Block of SAN JOSE AV,-122.450574757317,37.715742834419,"(37.715742834419, -122.450574757317)",22970
1.40052674E8,LARCENY/THEFT,GRAND THEFT FROM PERSON,Saturday,01/11/2014 08:00:00 AM +0000,09:00,MISSION,NONE,DOLORES ST / 19TH ST,-122.425920487436,37.7598279172229,"(37.7598279172229, -122.425920487436)",6996
1.40024786E8,NON-CRIMINAL,FOUND PROPERTY,Thursday,01/09/2014 08:00:00 AM +0000,13:41,SOUTHERN,NONE,MARKET ST / 7TH ST,-122.412515341356,37.7804777480508,"(37.7804777480508, -122.412515341356)",7884
1.3099402E8,TRESPASS,TRESPASSING,Saturday,11/23/2013 08:00:00 AM +0000,15:29,MISSION,"ARREST, CITED",2600 Block of MISSION ST,-122.418653155853,37.7539868490365,"(37.7539868490365, -122.418653155853)",22270
1.40029946E8,WARRANTS,ENROUTE TO PAROLE OFFICER,Saturday,01/11/2014 08:00:00 AM +0000,08:25,SOUTHERN,"ARREST, BOOKED",11TH ST / MISSION ST,-122.417104895556,37.7743242867907,"(37.7743242867907, -122.417104895556)",7020
1.30973397E8,ASSAULT,INFLICT INJURY ON COHABITEE,Saturday,11/16/2013 08:00:00 AM +0000,22:32,BAYVIEW,"ARREST, BOOKED",NEWCOMB AV / KEITH ST,-122.386047595272,37.7331052560338,"(37.7331052560338, -122.386047595272)",24751
1.36232957E8,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Monday,11/18/2013 08:00:00 AM +0000,09:00,SOUTHERN,NONE,1100 Block of MARKET ST,-122.413323344872,37.7797968404436,"(37.7797968404436, -122.413323344872)",23944
1.30935579E8,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,11/03/2013 07:00:00 AM +0000,19:00,CENTRAL,NONE,2100 Block of LEAVENWORTH ST,-122.417581167488,37.8009218882223,"(37.8009218882223, -122.417581167488)",29482
1.40103302E8,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,01/26/2014 08:00:00 AM +0000,11:30,NORTHERN,NONE,1500 Block of GEARY BL,-122.428549230005,37.7847762208223,"(37.7847762208223, -122.428549230005)",1659
1.40049778E8,MISSING PERSON,FOUND PERSON,Friday,01/17/2014 08:00:00 AM +0000,07:30,RICHMOND,LOCATED,800 Block of EUCLID AV,-122.458181274794,37.7838278693934,"(37.7838278693934, -122.458181274794)",5048
1.30965504E8,ASSAULT,THREATS AGAINST LIFE,Thursday,11/14/2013 08:00:00 AM +0000,12:02,CENTRAL,COMPLAINANT REFUSES TO PROSECUTE,600 Block of BROADWAY ST,-122.407607195834,37.7977169271647,"(37.7977169271647, -122.407607195834)",25455
1.30951945E8,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,11/09/2013 08:00:00 AM +0000,19:28,SOUTHERN,NONE,800 Block of MARKET ST,-122.407036790381,37.78475328357,"(37.78475328357, -122.407036790381)",27171
1.40013955E8,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,01/05/2014 08:00:00 AM +0000,11:00,BAYVIEW,"ARREST, CITED",NEWCOMB AV / LANE ST,-122.387911252085,37.7341714275462,"(37.7341714275462, -122.387911252085)",9034
1.36212034E8,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,11/01/2013 07:00:00 AM +0000,19:20,SOUTHERN,NONE,3RD ST / TOWNSEND ST,-122.392753573574,37.7788518670227,"(37.7788518670227, -122.392753573574)",30266
1.40039945E8,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Tuesday,01/14/2014 08:00:00 AM +0000,18:32,INGLESIDE,"ARREST, BOOKED",600 Block of ALEMANY BL,-122.419265290828,37.7322487041442,"(37.7322487041442, -122.419265290828)",6202
